DateTime,Temperature,Humidity,WindSpeed,Seasons,Holiday,Count
2018-01-15 1:00,3,62,0.9,Winter,No Holiday,122
2018-01-15 2:00,3.6,65,0.9,Winter,No Holiday,74
2018-01-15 3:00,4.4,70,1.7,Winter,No Holiday,58
2018-01-15 4:00,4.9,73,1.8,Winter,No Holiday,38
2018-01-15 5:00,5,76,1.9,Winter,No Holiday,55
2018-01-15 6:00,4.9,83,3,Winter,No Holiday,82
2018-01-15 7:00,4.4,87,1,Winter,No Holiday,209
2018-01-15 8:00,4.1,85,1.1,Winter,No Holiday,444
2018-01-15 9:00,3.9,86,1.7,Winter,No Holiday,303
2018-01-15 10:00,4.2,82,2.2,Winter,No Holiday,212
2018-01-15 11:00,4.7,75,2.3,Winter,No Holiday,254
2018-01-15 12:00,6.2,64,1.9,Winter,No Holiday,311
2018-01-15 13:00,6.1,61,2.3,Winter,No Holiday,309
2018-01-15 14:00,7.1,52,2.1,Winter,No Holiday,306
2018-01-15 15:00,7.4,38,1.7,Winter,No Holiday,349
2018-01-15 16:00,7.5,37,0.9,Winter,No Holiday,365
2018-01-15 17:00,6.5,40,0.8,Winter,No Holiday,455
2018-01-15 18:00,5.2,44,1.3,Winter,No Holiday,555
2018-01-15 19:00,4.4,53,1.2,Winter,No Holiday,444
2018-01-15 20:00,3.7,58,1.3,Winter,No Holiday,321
2018-01-15 21:00,3.4,59,0.8,Winter,No Holiday,334
2018-01-15 22:00,3,61,1.6,Winter,No Holiday,333
2018-01-15 23:00,2.4,63,0.6,Winter,No Holiday,230
2018-01-16 0:00,1.8,67,1.2,Winter,No Holiday,212
2018-01-16 1:00,1.2,64,0.7,Winter,No Holiday,207
2018-01-16 2:00,0.5,72,0.7,Winter,No Holiday,141
2018-01-16 3:00,0.3,70,0.6,Winter,No Holiday,81
2018-01-16 4:00,0.8,65,0.7,Winter,No Holiday,51
2018-01-16 5:00,1.1,64,0.5,Winter,No Holiday,58
2018-01-16 6:00,1.2,69,0.6,Winter,No Holiday,140
2018-01-16 7:00,1.1,69,0.6,Winter,No Holiday,318
2018-01-16 8:00,1.2,68,0.6,Winter,No Holiday,650
2018-01-16 9:00,1.9,65,0.8,Winter,No Holiday,376
2018-01-16 10:00,2.7,60,0.5,Winter,No Holiday,221
2018-01-16 11:00,3.9,57,0.8,Winter,No Holiday,256
2018-01-16 12:00,5.2,52,1.2,Winter,No Holiday,276
2018-01-16 13:00,5.8,47,0.8,Winter,No Holiday,296
2018-01-16 14:00,6.5,43,0.8,Winter,No Holiday,276
2018-01-16 15:00,6.3,40,0.3,Winter,No Holiday,250
2018-01-16 16:00,5.8,50,0.9,Winter,No Holiday,277
2018-01-16 17:00,5.2,58,0.8,Winter,No Holiday,381
2018-01-16 18:00,4.9,59,1.4,Winter,No Holiday,592
2018-01-16 19:00,4.6,57,1,Winter,No Holiday,409
2018-01-16 20:00,4.5,58,0.8,Winter,No Holiday,332
2018-01-16 21:00,4.3,56,0.7,Winter,No Holiday,342
2018-01-16 22:00,4,57,0.3,Winter,No Holiday,321
2018-01-16 23:00,3.9,60,0.9,Winter,No Holiday,242
2018-01-17 0:00,3.5,62,0.4,Winter,No Holiday,204
2018-01-17 1:00,3.3,64,0.4,Winter,No Holiday,183
2018-01-17 2:00,3.1,65,0.8,Winter,No Holiday,140
2018-01-17 3:00,3,67,0.8,Winter,No Holiday,75
2018-01-17 4:00,3,68,0.5,Winter,No Holiday,55
2018-01-17 5:00,2.9,66,0.8,Winter,No Holiday,72
2018-01-17 6:00,2.7,71,1.1,Winter,No Holiday,115
2018-01-17 7:00,2.5,71,0.9,Winter,No Holiday,272
2018-01-17 8:00,2.6,70,0.6,Winter,No Holiday,537
2018-01-17 9:00,3,66,0.7,Winter,No Holiday,337
2018-01-17 10:00,4.3,58,0.5,Winter,No Holiday,212
2018-01-17 11:00,6,51,1,Winter,No Holiday,270
2018-01-17 12:00,8.1,51,1.4,Winter,No Holiday,310
2018-01-17 13:00,8,54,1.8,Winter,No Holiday,273
2018-01-17 14:00,7.7,54,2.6,Winter,No Holiday,258
2018-01-17 15:00,8.5,49,1.3,Winter,No Holiday,278
2018-01-17 16:00,8.3,54,1.2,Winter,No Holiday,314
2018-01-17 17:00,7.2,57,3.3,Winter,No Holiday,380
2018-01-17 18:00,5.2,62,2.9,Winter,No Holiday,501
2018-01-17 19:00,4.2,68,2.4,Winter,No Holiday,360
2018-01-17 20:00,3.5,72,1.7,Winter,No Holiday,286
2018-01-17 21:00,3.1,74,1.1,Winter,No Holiday,320
2018-01-17 22:00,2.8,74,0.5,Winter,No Holiday,313
2018-01-17 23:00,2.7,74,0.8,Winter,No Holiday,227
2018-01-18 0:00,2.7,73,1,Winter,No Holiday,215
2018-01-18 1:00,3.2,72,1.9,Winter,No Holiday,190
2018-01-18 2:00,3.3,73,1.2,Winter,No Holiday,137
2018-01-18 3:00,3.6,74,1.7,Winter,No Holiday,95
2018-01-18 4:00,3.3,80,2.1,Winter,No Holiday,50
2018-01-18 5:00,2.6,82,2,Winter,No Holiday,68
2018-01-18 6:00,2.2,82,2,Winter,No Holiday,107
2018-01-18 7:00,1.5,86,1.1,Winter,No Holiday,279
2018-01-18 8:00,1.1,86,1.2,Winter,No Holiday,537
2018-01-18 9:00,1.2,84,2.1,Winter,No Holiday,305
2018-01-18 10:00,1.4,81,2.1,Winter,No Holiday,188
2018-01-18 11:00,1.8,75,1.8,Winter,No Holiday,261
2018-01-18 12:00,2.5,72,2.4,Winter,No Holiday,267
2018-01-18 13:00,3.5,54,3.2,Winter,No Holiday,307
2018-01-18 14:00,4.4,42,2.3,Winter,No Holiday,301
2018-01-18 15:00,4.2,36,2.3,Winter,No Holiday,269
2018-01-18 16:00,3.6,42,2.4,Winter,No Holiday,328
2018-01-18 17:00,2.8,46,2.1,Winter,No Holiday,416
2018-01-18 18:00,2,39,2.1,Winter,No Holiday,506
2018-01-18 19:00,1.5,41,1,Winter,No Holiday,365
2018-01-18 20:00,1.1,44,1.2,Winter,No Holiday,303
2018-01-18 21:00,0.8,45,1.5,Winter,No Holiday,339
2018-01-18 22:00,0.7,45,2,Winter,No Holiday,318
2018-01-18 23:00,0.6,47,2.3,Winter,No Holiday,232
2018-01-19 0:00,0.3,45,1.8,Winter,No Holiday,211
2018-01-19 1:00,0,43,1.7,Winter,No Holiday,207
2018-01-19 2:00,-0.3,44,1.7,Winter,No Holiday,140
2018-01-19 3:00,-0.6,43,1.7,Winter,No Holiday,93
2018-01-19 4:00,-0.7,45,1.4,Winter,No Holiday,58
2018-01-19 5:00,-1.4,47,1.4,Winter,No Holiday,61
2018-01-19 6:00,-1.8,49,1.4,Winter,No Holiday,151
2018-01-19 7:00,-2,49,1.9,Winter,No Holiday,334
2018-01-19 8:00,-2.5,50,1,Winter,No Holiday,648
2018-01-19 9:00,-2.1,42,1.3,Winter,No Holiday,387
2018-01-19 10:00,0,29,1.3,Winter,No Holiday,255
2018-01-19 11:00,2.2,20,0.6,Winter,No Holiday,283
2018-01-19 12:00,4.3,28,1.5,Winter,No Holiday,341
2018-01-19 13:00,4.7,26,2.6,Winter,No Holiday,341
2018-01-19 14:00,4.7,24,3.6,Winter,No Holiday,349
2018-01-19 15:00,5.4,25,2.4,Winter,No Holiday,381
2018-01-19 16:00,4.9,27,2.8,Winter,No Holiday,390
2018-01-19 17:00,4.1,34,3.1,Winter,No Holiday,468
2018-01-19 18:00,2.9,45,1.6,Winter,No Holiday,702
2018-01-19 19:00,2,48,1.8,Winter,No Holiday,471
2018-01-19 20:00,1.2,51,0.6,Winter,No Holiday,342
2018-01-19 21:00,0.5,52,0.8,Winter,No Holiday,331
2018-01-19 22:00,0,56,0.8,Winter,No Holiday,292
2018-01-19 23:00,-0.5,59,0.9,Winter,No Holiday,236
2018-01-20 0:00,-0.6,60,0.6,Winter,No Holiday,228
2018-01-20 1:00,-0.9,64,0.4,Winter,No Holiday,258
2018-01-20 2:00,-0.9,65,0.6,Winter,No Holiday,216
2018-01-20 3:00,-0.9,65,0.2,Winter,No Holiday,118
2018-01-20 4:00,-0.7,65,0.6,Winter,No Holiday,89
2018-01-20 5:00,-0.3,62,0.6,Winter,No Holiday,56
2018-01-20 6:00,-0.1,60,0.4,Winter,No Holiday,50
2018-01-20 7:00,0.2,60,0.3,Winter,No Holiday,101
2018-01-20 8:00,0.3,63,0.4,Winter,No Holiday,191
2018-01-20 9:00,0.9,63,0.9,Winter,No Holiday,234
2018-01-20 10:00,2.1,60,1.2,Winter,No Holiday,259
2018-01-20 11:00,3.7,59,1.8,Winter,No Holiday,285
2018-01-20 12:00,5.3,55,2.6,Winter,No Holiday,325
2018-01-20 13:00,6.3,55,3,Winter,No Holiday,356
2018-01-20 14:00,5.9,61,3.2,Winter,No Holiday,334
2018-01-20 15:00,6.3,55,3,Winter,No Holiday,406
2018-01-20 16:00,6.6,42,3,Winter,No Holiday,352
2018-01-20 17:00,5.7,53,1.8,Winter,No Holiday,377
2018-01-20 18:00,4.6,55,3.2,Winter,No Holiday,283
2018-01-20 19:00,3.5,66,1.7,Winter,No Holiday,223
2018-01-20 20:00,2.9,66,1.2,Winter,No Holiday,219
2018-01-20 21:00,2.1,48,2.8,Winter,No Holiday,220
2018-01-20 22:00,1.5,48,2.4,Winter,No Holiday,232
2018-01-20 23:00,0.8,53,1.7,Winter,No Holiday,164
2018-01-21 0:00,-0.3,60,1.9,Winter,No Holiday,196
2018-01-21 1:00,-0.8,58,0.4,Winter,No Holiday,177
2018-01-21 2:00,-1.5,63,1,Winter,No Holiday,107
2018-01-21 3:00,-2,60,0.5,Winter,No Holiday,107
2018-01-21 4:00,-2.3,47,0.7,Winter,No Holiday,73
2018-01-21 5:00,-2.6,49,1.1,Winter,No Holiday,32
2018-01-21 6:00,-3.1,54,1.4,Winter,No Holiday,36
2018-01-21 7:00,-3.2,54,1.2,Winter,No Holiday,61
2018-01-21 8:00,-3.6,53,0.5,Winter,No Holiday,115
2018-01-21 9:00,-3.2,46,0.8,Winter,No Holiday,152
2018-01-21 10:00,-1.3,37,0.8,Winter,No Holiday,189
2018-01-21 11:00,1.9,25,1,Winter,No Holiday,216
2018-01-21 12:00,3.9,30,1.6,Winter,No Holiday,271
2018-01-21 13:00,4.9,22,2,Winter,No Holiday,343
2018-01-21 14:00,5.4,18,1.2,Winter,No Holiday,340
2018-01-21 15:00,5.4,20,2.2,Winter,No Holiday,389
2018-01-21 16:00,4.7,17,2.1,Winter,No Holiday,396
2018-01-21 17:00,3.8,20,1.3,Winter,No Holiday,383
2018-01-21 18:00,2.5,24,2,Winter,No Holiday,295
2018-01-21 19:00,1.3,25,1.3,Winter,No Holiday,223
2018-01-21 20:00,0.3,27,0.4,Winter,No Holiday,258
2018-01-21 21:00,-0.1,29,0.5,Winter,No Holiday,237
2018-01-21 22:00,-0.3,32,0.7,Winter,No Holiday,207
2018-01-21 23:00,-0.4,32,0.6,Winter,No Holiday,170
2018-01-22 0:00,-0.2,30,0.4,Winter,No Holiday,171
2018-01-22 1:00,-0.2,32,0.7,Winter,No Holiday,97
2018-01-22 2:00,-0.2,33,1.4,Winter,No Holiday,73
2018-01-22 3:00,-0.3,31,0.3,Winter,No Holiday,53
2018-01-22 4:00,0,32,0.4,Winter,No Holiday,31
2018-01-22 5:00,0,32,0.7,Winter,No Holiday,60
2018-01-22 6:00,0,33,0.4,Winter,No Holiday,165
2018-01-22 7:00,-0.4,34,1,Winter,No Holiday,316
2018-01-22 8:00,-0.7,32,0.5,Winter,No Holiday,683
2018-01-22 9:00,0.1,33,0.8,Winter,No Holiday,365
2018-01-22 10:00,1.1,31,0.7,Winter,No Holiday,221
2018-01-22 11:00,2.4,27,0.9,Winter,No Holiday,277
2018-01-22 12:00,3.9,28,0.9,Winter,No Holiday,323
2018-01-22 13:00,3.9,33,0.6,Winter,No Holiday,281
2018-01-22 14:00,3.3,73,0.4,Winter,No Holiday,249
2018-01-22 15:00,3.6,69,1.8,Winter,No Holiday,63
2018-01-22 16:00,2,87,1.9,Winter,No Holiday,18
2018-01-22 17:00,1.3,93,1.2,Winter,No Holiday,43
2018-01-22 18:00,1.1,96,3,Winter,No Holiday,170
2018-01-22 19:00,-0.1,88,3.2,Winter,No Holiday,167
2018-01-22 20:00,-0.8,85,2.9,Winter,No Holiday,181
2018-01-22 21:00,-1.8,85,2.9,Winter,No Holiday,187
2018-01-22 22:00,-3.2,81,3.9,Winter,No Holiday,170
2018-01-22 23:00,-4.2,79,2.9,Winter,No Holiday,139
2018-01-23 0:00,-5.3,77,3.8,Winter,No Holiday,96
2018-01-23 1:00,-6,76,3.1,Winter,No Holiday,120
2018-01-23 2:00,-7.5,65,3.9,Winter,No Holiday,75
2018-01-23 3:00,-8.6,68,3.3,Winter,No Holiday,55
2018-01-23 4:00,-9.5,49,4.3,Winter,No Holiday,45
2018-01-23 5:00,-10.5,46,3,Winter,No Holiday,44
2018-01-23 6:00,-11.5,47,3.2,Winter,No Holiday,84
2018-01-23 7:00,-12.5,41,4.5,Winter,No Holiday,211
2018-01-23 8:00,-13,41,4,Winter,No Holiday,423
2018-01-23 9:00,-13.3,36,3.5,Winter,No Holiday,228
2018-01-23 10:00,-12.1,34,3.5,Winter,No Holiday,132
2018-01-23 11:00,-11.7,27,4,Winter,No Holiday,184
2018-01-23 12:00,-11.3,27,3.7,Winter,No Holiday,180
2018-01-23 13:00,-11,27,4,Winter,No Holiday,189
2018-01-23 14:00,-10.4,30,4.3,Winter,No Holiday,169
2018-01-23 15:00,-9.7,32,3.6,Winter,No Holiday,181
2018-01-23 16:00,-10.1,34,4.3,Winter,No Holiday,181
2018-01-23 17:00,-10.6,38,3.5,Winter,No Holiday,239
2018-01-23 18:00,-11.5,43,2.4,Winter,No Holiday,351
2018-01-23 19:00,-12,47,3.2,Winter,No Holiday,248
2018-01-23 20:00,-12.5,52,3,Winter,No Holiday,178
2018-01-23 21:00,-13.2,49,4.1,Winter,No Holiday,145
2018-01-23 22:00,-13.9,45,4,Winter,No Holiday,117
2018-01-23 23:00,-14.3,38,4,Winter,No Holiday,106
2018-01-24 0:00,-14.6,34,3.9,Winter,No Holiday,90
2018-01-24 1:00,-15,31,2.5,Winter,No Holiday,89
2018-01-24 2:00,-15.2,32,3.1,Winter,No Holiday,50
2018-01-24 3:00,-15.2,30,3.4,Winter,No Holiday,32
2018-01-24 4:00,-15.4,30,2.5,Winter,No Holiday,24
2018-01-24 5:00,-15.6,29,3.7,Winter,No Holiday,34
2018-01-24 6:00,-15.7,29,2.5,Winter,No Holiday,71
2018-01-24 7:00,-15.9,30,3,Winter,No Holiday,164
2018-01-24 8:00,-16.2,30,1.6,Winter,No Holiday,364
2018-01-24 9:00,-15.8,27,3.4,Winter,No Holiday,192
2018-01-24 10:00,-14.5,24,4.6,Winter,No Holiday,90
2018-01-24 11:00,-13.1,25,3.8,Winter,No Holiday,124
2018-01-24 12:00,-12.2,26,4,Winter,No Holiday,121
2018-01-24 13:00,-12,25,6,Winter,No Holiday,140
2018-01-24 14:00,-11.1,26,3.8,Winter,No Holiday,125
2018-01-24 15:00,-10.8,29,3.8,Winter,No Holiday,149
2018-01-24 16:00,-11.2,30,4.7,Winter,No Holiday,124
2018-01-24 17:00,-11.8,26,3.5,Winter,No Holiday,203
2018-01-24 18:00,-13,29,3.4,Winter,No Holiday,297
2018-01-24 19:00,-13.8,32,2.2,Winter,No Holiday,211
2018-01-24 20:00,-14.3,37,1.3,Winter,No Holiday,125
2018-01-24 21:00,-14.7,40,3.2,Winter,No Holiday,132
2018-01-24 22:00,-15.2,45,4,Winter,No Holiday,121
2018-01-24 23:00,-15.7,43,3.6,Winter,No Holiday,82
2018-01-25 0:00,-15.9,43,3.8,Winter,No Holiday,78
2018-01-25 1:00,-16.1,42,2.2,Winter,No Holiday,68
2018-01-25 2:00,-16,42,1.3,Winter,No Holiday,60
2018-01-25 3:00,-16,40,1.9,Winter,No Holiday,32
2018-01-25 4:00,-15.9,37,2.4,Winter,No Holiday,22
2018-01-25 5:00,-15.8,37,2.7,Winter,No Holiday,34
2018-01-25 6:00,-16.1,33,3,Winter,No Holiday,71
2018-01-25 7:00,-16.2,33,2.2,Winter,No Holiday,165
2018-01-25 8:00,-16.4,32,3.3,Winter,No Holiday,349
2018-01-25 9:00,-16.2,33,2.9,Winter,No Holiday,187
2018-01-25 10:00,-15.3,33,2.4,Winter,No Holiday,105
2018-01-25 11:00,-13.8,25,3.5,Winter,No Holiday,122
2018-01-25 12:00,-12.8,25,3.2,Winter,No Holiday,142
2018-01-25 13:00,-11.4,27,3.9,Winter,No Holiday,130
2018-01-25 14:00,-10.4,25,2.3,Winter,No Holiday,160
2018-01-25 15:00,-9.7,28,3.7,Winter,No Holiday,130
2018-01-25 16:00,-9.6,31,2.6,Winter,No Holiday,152
2018-01-25 17:00,-10.9,32,4,Winter,No Holiday,170
2018-01-25 18:00,-11.8,33,4,Winter,No Holiday,288
2018-01-25 19:00,-12.7,33,3.7,Winter,No Holiday,178
2018-01-25 20:00,-13.5,33,2.4,Winter,No Holiday,141
2018-01-25 21:00,-14.1,35,2.2,Winter,No Holiday,137
2018-01-25 22:00,-14.6,35,2.5,Winter,No Holiday,113
2018-01-25 23:00,-14.9,35,2.8,Winter,No Holiday,79
2018-01-26 0:00,-15.1,34,1.7,Winter,No Holiday,68
2018-01-26 1:00,-15.3,34,1.7,Winter,No Holiday,93
2018-01-26 2:00,-15.6,33,2.2,Winter,No Holiday,54
2018-01-26 3:00,-15.9,34,2.9,Winter,No Holiday,41
2018-01-26 4:00,-16.4,36,1.5,Winter,No Holiday,24
2018-01-26 5:00,-16.9,38,2.3,Winter,No Holiday,36
2018-01-26 6:00,-17.4,40,1.6,Winter,No Holiday,64
2018-01-26 7:00,-17.5,38,3.4,Winter,No Holiday,142
2018-01-26 8:00,-17.8,40,2.5,Winter,No Holiday,322
2018-01-26 9:00,-17.5,37,3.8,Winter,No Holiday,149
2018-01-26 10:00,-16.5,33,3.4,Winter,No Holiday,96
2018-01-26 11:00,-15.6,31,3.3,Winter,No Holiday,93
2018-01-26 12:00,-14.4,30,2.7,Winter,No Holiday,111
2018-01-26 13:00,-13.3,28,2.7,Winter,No Holiday,115
2018-01-26 14:00,-12.1,27,2.5,Winter,No Holiday,116
2018-01-26 15:00,-11.4,27,3.3,Winter,No Holiday,140
2018-01-26 16:00,-10.8,28,2.7,Winter,No Holiday,147
2018-01-26 17:00,-11.5,31,3.3,Winter,No Holiday,196
2018-01-26 18:00,-12.7,33,2.5,Winter,No Holiday,305
2018-01-26 19:00,-13.2,33,2.4,Winter,No Holiday,171
2018-01-26 20:00,-13.7,35,1.7,Winter,No Holiday,121
2018-01-26 21:00,-14.1,36,1.8,Winter,No Holiday,130
2018-01-26 22:00,-14.6,40,1.8,Winter,No Holiday,108
2018-01-26 23:00,-14.4,38,2.7,Winter,No Holiday,89
2018-01-27 0:00,-15,42,1.2,Winter,No Holiday,80
2018-01-27 1:00,-15.1,43,0.8,Winter,No Holiday,94
2018-01-27 2:00,-15.3,43,0.6,Winter,No Holiday,75
2018-01-27 3:00,-15.3,43,0.8,Winter,No Holiday,41
2018-01-27 4:00,-15.3,47,0.8,Winter,No Holiday,36
2018-01-27 5:00,-15.4,45,0.8,Winter,No Holiday,25
2018-01-27 6:00,-15.3,47,0.7,Winter,No Holiday,33
2018-01-27 7:00,-15.7,53,1.3,Winter,No Holiday,57
2018-01-27 8:00,-15.9,58,0.9,Winter,No Holiday,84
2018-01-27 9:00,-15.1,49,1.1,Winter,No Holiday,105
2018-01-27 10:00,-12.3,35,0.6,Winter,No Holiday,96
2018-01-27 11:00,-9.6,33,1.1,Winter,No Holiday,125
2018-01-27 12:00,-7.7,32,2.5,Winter,No Holiday,145
2018-01-27 13:00,-6.6,27,2.1,Winter,No Holiday,189
2018-01-27 14:00,-4.1,25,2,Winter,No Holiday,193
2018-01-27 15:00,-3.7,26,2.2,Winter,No Holiday,192
2018-01-27 16:00,-3.7,25,2.6,Winter,No Holiday,195
2018-01-27 17:00,-4.6,26,1.9,Winter,No Holiday,207
2018-01-27 18:00,-6.6,31,3,Winter,No Holiday,162
2018-01-27 19:00,-7.1,33,2,Winter,No Holiday,122
2018-01-27 20:00,-7.6,36,1.7,Winter,No Holiday,117
2018-01-27 21:00,-7.9,35,2.6,Winter,No Holiday,103
2018-01-27 22:00,-7.8,43,2.3,Winter,No Holiday,114
2018-01-27 23:00,-7.6,42,1.2,Winter,No Holiday,103
2018-01-28 0:00,-7.5,36,2.3,Winter,No Holiday,125
2018-01-28 1:00,-7.5,45,2.4,Winter,No Holiday,103
2018-01-28 2:00,-7.8,51,1.9,Winter,No Holiday,72
2018-01-28 3:00,-7.7,49,1.8,Winter,No Holiday,67
2018-01-28 4:00,-7.6,37,1.6,Winter,No Holiday,38
2018-01-28 5:00,-7.5,33,1.5,Winter,No Holiday,21
2018-01-28 6:00,-7.8,35,1.9,Winter,No Holiday,30
2018-01-28 7:00,-8,39,1.9,Winter,No Holiday,42
2018-01-28 8:00,-8.1,43,1.7,Winter,No Holiday,72
2018-01-28 9:00,-7.8,41,1.8,Winter,No Holiday,104
2018-01-28 10:00,-5.9,35,1.9,Winter,No Holiday,111
2018-01-28 11:00,-4.6,27,2.6,Winter,No Holiday,145
2018-01-28 12:00,-3.5,26,2.5,Winter,No Holiday,189
2018-01-28 13:00,-2.4,22,2.5,Winter,No Holiday,206
2018-01-28 14:00,-1.5,20,3,Winter,No Holiday,225
2018-01-28 15:00,-1.9,23,4.3,Winter,No Holiday,217
2018-01-28 16:00,-2.1,27,4,Winter,No Holiday,187
2018-01-28 17:00,-3.8,32,5.2,Winter,No Holiday,178
2018-01-28 18:00,-4.9,35,3.7,Winter,No Holiday,157
2018-01-28 19:00,-6,31,3.6,Winter,No Holiday,134
2018-01-28 20:00,-7,30,2.8,Winter,No Holiday,113
2018-01-28 21:00,-7.3,34,3.5,Winter,No Holiday,106
2018-01-28 22:00,-7.9,40,2.5,Winter,No Holiday,105
2018-01-28 23:00,-8.7,42,2.1,Winter,No Holiday,81
2018-01-29 0:00,-9.3,45,0.7,Winter,No Holiday,80
2018-01-29 1:00,-9.8,47,1.3,Winter,No Holiday,62
2018-01-29 2:00,-10.2,47,0.9,Winter,No Holiday,49
2018-01-29 3:00,-9.8,43,2.8,Winter,No Holiday,27
2018-01-29 4:00,-9.9,45,2.5,Winter,No Holiday,26
2018-01-29 5:00,-10.4,47,1,Winter,No Holiday,50
2018-01-29 6:00,-10.9,43,1,Winter,No Holiday,94
2018-01-29 7:00,-11.1,37,1.6,Winter,No Holiday,231
2018-01-29 8:00,-11.5,38,1,Winter,No Holiday,450
2018-01-29 9:00,-10.8,34,2.9,Winter,No Holiday,217
2018-01-29 10:00,-9.5,28,3.7,Winter,No Holiday,135
2018-01-29 11:00,-8.1,24,3.6,Winter,No Holiday,166
2018-01-29 12:00,-7.3,23,3.8,Winter,No Holiday,186
2018-01-29 13:00,-6.9,23,4.6,Winter,No Holiday,166
2018-01-29 14:00,-5.7,23,4.5,Winter,No Holiday,168
2018-01-29 15:00,-5.2,27,4.5,Winter,No Holiday,177
2018-01-29 16:00,-5.5,28,4.3,Winter,No Holiday,195
2018-01-29 17:00,-5.7,30,3.6,Winter,No Holiday,239
2018-01-29 18:00,-6.6,34,2.5,Winter,No Holiday,438
2018-01-29 19:00,-7.1,40,3.2,Winter,No Holiday,282
2018-01-29 20:00,-7.4,41,3.8,Winter,No Holiday,197
2018-01-29 21:00,-7.7,42,2.9,Winter,No Holiday,182
2018-01-29 22:00,-8.8,40,3,Winter,No Holiday,172
2018-01-29 23:00,-9.4,41,1.6,Winter,No Holiday,99
2018-01-30 0:00,-10,34,1.1,Winter,No Holiday,108
2018-01-30 1:00,-10.4,37,0.3,Winter,No Holiday,129
2018-01-30 2:00,-10.6,40,1,Winter,No Holiday,84
2018-01-30 3:00,-10.7,42,1.4,Winter,No Holiday,54
2018-01-30 4:00,-11.1,50,1.2,Winter,No Holiday,33
2018-01-30 5:00,-11.3,53,1.6,Winter,No Holiday,47
2018-01-30 6:00,-11.2,53,0.9,Winter,No Holiday,94
2018-01-30 7:00,-11.3,57,0.9,Winter,No Holiday,214
2018-01-30 8:00,-11.1,61,0.7,Winter,No Holiday,491
2018-01-30 9:00,-9.9,49,0.8,Winter,No Holiday,254
2018-01-30 10:00,-7.5,42,0.9,Winter,No Holiday,170
2018-01-30 11:00,-4.5,29,1.3,Winter,No Holiday,220
2018-01-30 12:00,-3.2,32,2.7,Winter,No Holiday,253
2018-01-30 13:00,-1.3,35,2,Winter,No Holiday,225
2018-01-30 14:00,-1.1,46,2.1,Winter,No Holiday,238
2018-01-30 15:00,-1.6,55,2.5,Winter,No Holiday,173
2018-01-30 16:00,-2.2,76,1.7,Winter,No Holiday,94
2018-01-30 17:00,-2.4,85,0.3,Winter,No Holiday,53
2018-01-30 18:00,-2.3,91,0.4,Winter,No Holiday,100
2018-01-30 19:00,-1.7,91,1.1,Winter,No Holiday,59
2018-01-30 20:00,-1.5,91,1.7,Winter,No Holiday,72
2018-01-30 21:00,-1.6,91,1.3,Winter,No Holiday,60
2018-01-30 22:00,-1.7,85,1.2,Winter,No Holiday,73
2018-01-30 23:00,-1.7,83,1,Winter,No Holiday,62
2018-01-31 0:00,-1.7,83,0.8,Winter,No Holiday,69
2018-01-31 1:00,-1.6,81,1.1,Winter,No Holiday,96
2018-01-31 2:00,-1.6,80,1.4,Winter,No Holiday,60
2018-01-31 3:00,-2.2,83,1,Winter,No Holiday,47
2018-01-31 4:00,-2.4,82,1.5,Winter,No Holiday,34
2018-01-31 5:00,-2.8,83,0.6,Winter,No Holiday,34
2018-01-31 6:00,-3.1,80,0.7,Winter,No Holiday,63
2018-01-31 7:00,-3.5,83,1.6,Winter,No Holiday,124
2018-01-31 8:00,-3.6,83,1.7,Winter,No Holiday,273
2018-01-31 9:00,-3.3,77,1.2,Winter,No Holiday,137
2018-01-31 10:00,-2.3,63,1.7,Winter,No Holiday,102
2018-01-31 11:00,-1.5,46,2.5,Winter,No Holiday,144
2018-01-31 12:00,-1,35,2.7,Winter,No Holiday,160
2018-01-31 13:00,-0.8,39,2.6,Winter,No Holiday,171
2018-01-31 14:00,-0.7,33,2.7,Winter,No Holiday,156
2018-01-31 15:00,-0.5,30,2.3,Winter,No Holiday,214
2018-01-31 16:00,-0.1,29,1.6,Winter,No Holiday,216
2018-01-31 17:00,-0.9,34,2.8,Winter,No Holiday,279
2018-01-31 18:00,-1.8,35,2.1,Winter,No Holiday,403
2018-01-31 19:00,-2.2,36,2.2,Winter,No Holiday,270
2018-01-31 20:00,-2.6,36,3.1,Winter,No Holiday,229
2018-01-31 21:00,-3.4,40,0.9,Winter,No Holiday,229
2018-01-31 22:00,-4.2,48,1,Winter,No Holiday,188
2018-01-31 23:00,-4.7,53,1.3,Winter,No Holiday,132
2018-02-01 0:00,-5.2,56,1.4,Winter,No Holiday,122
2018-02-01 1:00,-5.4,54,1.7,Winter,No Holiday,149
2018-02-01 2:00,-5.5,53,2.1,Winter,No Holiday,103
2018-02-01 3:00,-6.2,57,1.6,Winter,No Holiday,81
2018-02-01 4:00,-7.1,56,1.8,Winter,No Holiday,37
2018-02-01 5:00,-7.8,65,2.3,Winter,No Holiday,51
2018-02-01 6:00,-8.1,59,0.7,Winter,No Holiday,95
2018-02-01 7:00,-8.7,64,0.5,Winter,No Holiday,244
2018-02-01 8:00,-8.6,59,1,Winter,No Holiday,459
2018-02-01 9:00,-7.9,50,0.6,Winter,No Holiday,259
2018-02-01 10:00,-5,41,0.5,Winter,No Holiday,168
2018-02-01 11:00,-2.6,33,1.5,Winter,No Holiday,194
2018-02-01 12:00,-1.1,31,1.3,Winter,No Holiday,240
